state,county_name,fips_code,carrier,issuer_id,plan_count
OH,Clermont County,39025,Molina Marketplace,64353,11
OH,Clermont County,39025,National Foundation  Life Insurance,70000,1
OH,Clermont County,39025,SummaCare,52664,6
OH,Clinton County,39027,Aetna,67129,4
OH,Clinton County,39027,Anthem Blue Cross and Blue Shield,29276,54
OH,Clinton County,39027,CareSource,77552,22
OH,Clinton County,39027,Freedom Life Insurance,68648,2
OH,Clinton County,39027,National Foundation  Life Insurance,70000,1
OH,Clinton County,39027,SummaCare,52664,6
OH,Columbiana County,39029,Aetna,67129,4
OH,Columbiana County,39029,Anthem Blue Cross and Blue Shield,29276,54
OH,Columbiana County,39029,CareSource,77552,22
OH,Columbiana County,39029,Freedom Life Insurance,68648,2
OH,Columbiana County,39029,MedMutual,99969,17
OH,Columbiana County,39029,National Foundation  Life Insurance,70000,1
OH,Columbiana County,39029,SummaCare,52664,6
OH,Coshocton County,39031,Aetna,67129,4
OH,Coshocton County,39031,Anthem Blue Cross and Blue Shield,29276,54
OH,Coshocton County,39031,Freedom Life Insurance,68648,2
OH,Coshocton County,39031,National Foundation  Life Insurance,70000,1
OH,Coshocton County,39031,SummaCare,52664,6
OH,Crawford County,39033,Aetna,67129,4
OH,Crawford County,39033,Anthem Blue Cross and Blue Shield,29276,54
OH,Crawford County,39033,Freedom Life Insurance,68648,2
OH,Crawford County,39033,National Foundation  Life Insurance,70000,1
OH,Crawford County,39033,SummaCare,52664,6
OH,Cuyahoga County,39035,Aetna,67129,4
OH,Cuyahoga County,39035,Ambetter from Buckeye Health Plan,41047,45
OH,Cuyahoga County,39035,Anthem Blue Cross and Blue Shield,29276,54
OH,Cuyahoga County,39035,CareSource,77552,22
OH,Cuyahoga County,39035,Freedom Life Insurance,68648,2
OH,Cuyahoga County,39035,Medical Mutual,80627,7
OH,Cuyahoga County,39035,MedMutual,99969,17
OH,Cuyahoga County,39035,Molina Marketplace,64353,11
OH,Cuyahoga County,39035,National Foundation  Life Insurance,70000,1
OH,Cuyahoga County,39035,SummaCare,52664,6
OH,Darke County,39037,Aetna,67129,4
OH,Darke County,39037,Ambetter from Buckeye Health Plan,41047,4
OH,Darke County,39037,Anthem Blue Cross and Blue Shield,29276,54
OH,Darke County,39037,Freedom Life Insurance,68648,2
OH,Darke County,39037,Humana,66083,3
OH,Darke County,39037,National Foundation  Life Insurance,70000,1
OH,Darke County,39037,Premier Health Plan,26734,35
OH,Darke County,39037,SummaCare,52664,6
OH,Defiance County,39039,Aetna,67129,4
OH,Defiance County,39039,Ambetter from Buckeye Health Plan,41047,4
OH,Defiance County,39039,Anthem Blue Cross and Blue Shield,29276,54
OH,Defiance County,39039,CareSource,77552,22
OH,Defiance County,39039,Freedom Life Insurance,68648,2
OH,Defiance County,39039,National Foundation  Life Insurance,70000,1
OH,Defiance County,39039,Paramount Insurance Company,74313,15
OH,Defiance County,39039,SummaCare,52664,6
OH,Delaware County,39041,Aetna,67129,4
OH,Delaware County,39041,Anthem Blue Cross and Blue Shield,29276,54
OH,Delaware County,39041,CareSource,77552,22
OH,Delaware County,39041,Freedom Life Insurance,68648,2
OH,Delaware County,39041,MedMutual,99969,17
OH,Delaware County,39041,National Foundation  Life Insurance,70000,1
OH,Delaware County,39041,SummaCare,52664,6
OH,Erie County,39043,Aetna,67129,4
OH,Erie County,39043,Anthem Blue Cross and Blue Shield,29276,54
OH,Erie County,39043,Freedom Life Insurance,68648,2
OH,Erie County,39043,National Foundation  Life Insurance,70000,1
OH,Erie County,39043,Paramount Insurance Company,74313,15
OH,Erie County,39043,SummaCare,52664,6
OH,Fairfield County,39045,Aetna,67129,4
OH,Fairfield County,39045,Anthem Blue Cross and Blue Shield,29276,54
OH,Fairfield County,39045,CareSource,77552,22
OH,Fairfield County,39045,Freedom Life Insurance,68648,2
OH,Fairfield County,39045,MedMutual,99969,17
OH,Fairfield County,39045,Molina Marketplace,64353,9
OH,Fairfield County,39045,National Foundation  Life Insurance,70000,1
OH,Fairfield County,39045,SummaCare,52664,6
OH,Fayette County,39047,Aetna,67129,4
OH,Fayette County,39047,Anthem Blue Cross and Blue Shield,29276,54
OH,Fayette County,39047,CareSource,77552,22
OH,Fayette County,39047,Freedom Life Insurance,68648,2
OH,Fayette County,39047,National Foundation  Life Insurance,70000,1
OH,Fayette County,39047,SummaCare,52664,6
OH,Franklin County,39049,Aetna,67129,4
OH,Franklin County,39049,Anthem Blue Cross and Blue Shield,29276,54
OH,Franklin County,39049,CareSource,77552,22
OH,Franklin County,39049,Freedom Life Insurance,68648,2
OH,Franklin County,39049,MedMutual,99969,17
OH,Franklin County,39049,Molina Marketplace,64353,9
OH,Franklin County,39049,National Foundation  Life Insurance,70000,1
OH,Franklin County,39049,SummaCare,52664,6
OH,Fulton County,39051,Aetna,67129,4
OH,Fulton County,39051,Ambetter from Buckeye Health Plan,41047,4
OH,Fulton County,39051,Anthem Blue Cross and Blue Shield,29276,54
OH,Fulton County,39051,CareSource,77552,22
OH,Fulton County,39051,Freedom Life Insurance,68648,2
OH,Fulton County,39051,National Foundation  Life Insurance,70000,1
OH,Fulton County,39051,Paramount Insurance Company,74313,15
OH,Fulton County,39051,SummaCare,52664,6
OH,Gallia County,39053,Aetna,67129,4
OH,Gallia County,39053,Anthem Blue Cross and Blue Shield,29276,54
OH,Gallia County,39053,CareSource,77552,22
OH,Gallia County,39053,Freedom Life Insurance,68648,2
OH,Gallia County,39053,National Foundation  Life Insurance,70000,1
OH,Gallia County,39053,SummaCare,52664,6
OH,Geauga County,39055,Aetna,67129,4
OH,Geauga County,39055,Ambetter from Buckeye Health Plan,41047,4
OH,Geauga County,39055,Anthem Blue Cross and Blue Shield,29276,54
OH,Geauga County,39055,CareSource,77552,22
OH,Geauga County,39055,Freedom Life Insurance,68648,2
OH,Geauga County,39055,Medical Mutual,80627,7
OH,Geauga County,39055,MedMutual,99969,17
OH,Geauga County,39055,National Foundation  Life Insurance,70000,1
OH,Geauga County,39055,SummaCare,52664,6
OH,Greene County,39057,Aetna,67129,4
OH,Greene County,39057,Ambetter from Buckeye Health Plan,41047,4
OH,Greene County,39057,Anthem Blue Cross and Blue Shield,29276,54
OH,Greene County,39057,CareSource,77552,22
OH,Greene County,39057,Freedom Life Insurance,68648,2
OH,Greene County,39057,Humana,66083,10
OH,Greene County,39057,Molina Marketplace,64353,11
OH,Greene County,39057,National Foundation  Life Insurance,70000,1
OH,Greene County,39057,Premier Health Plan,26734,35
OH,Greene County,39057,SummaCare,52664,6
OH,Guernsey County,39059,Aetna,67129,4
OH,Guernsey County,39059,Anthem Blue Cross and Blue Shield,29276,54
OH,Guernsey County,39059,Freedom Life Insurance,68648,2
OH,Guernsey County,39059,National Foundation  Life Insurance,70000,1
OH,Guernsey County,39059,SummaCare,52664,6
OH,Hamilton County,39061,Aetna,67129,4
OH,Hamilton County,39061,Ambetter from Buckeye Health Plan,41047,45
OH,Hamilton County,39061,Anthem Blue Cross and Blue Shield,29276,54
OH,Hamilton County,39061,CareSource,77552,22
OH,Hamilton County,39061,Freedom Life Insurance,68648,2
OH,Hamilton County,39061,Humana,66083,9
OH,Hamilton County,39061,MedMutual,99969,17
OH,Hamilton County,39061,Molina Marketplace,64353,11
OH,Hamilton County,39061,National Foundation  Life Insurance,70000,1
OH,Hamilton County,39061,Premier Health Plan,26734,10
OH,Hamilton County,39061,SummaCare,52664,6
OH,Hancock County,39063,Aetna,67129,4
OH,Hancock County,39063,Ambetter from Buckeye Health Plan,41047,4
OH,Hancock County,39063,Anthem Blue Cross and Blue Shield,29276,54
OH,Hancock County,39063,Freedom Life Insurance,68648,2
OH,Hancock County,39063,National Foundation  Life Insurance,70000,1
OH,Hancock County,39063,SummaCare,52664,6
OH,Hardin County,39065,Aetna,67129,4
OH,Hardin County,39065,Ambetter from Buckeye Health Plan,41047,4
OH,Hardin County,39065,Anthem Blue Cross and Blue Shield,29276,54
OH,Hardin County,39065,Freedom Life Insurance,68648,2
OH,Hardin County,39065,MedMutual,99969,17
OH,Hardin County,39065,National Foundation  Life Insurance,70000,1
OH,Hardin County,39065,SummaCare,52664,6
OH,Harrison County,39067,Aetna,67129,4
OH,Harrison County,39067,Anthem Blue Cross and Blue Shield,29276,54
OH,Harrison County,39067,Freedom Life Insurance,68648,2
OH,Harrison County,39067,National Foundation  Life Insurance,70000,1
OH,Harrison County,39067,SummaCare,52664,6
OH,Henry County,39069,Aetna,67129,4
OH,Henry County,39069,Ambetter from Buckeye Health Plan,41047,4
OH,Henry County,39069,Anthem Blue Cross and Blue Shield,29276,54
OH,Henry County,39069,CareSource,77552,22
OH,Henry County,39069,Freedom Life Insurance,68648,2
OH,Henry County,39069,National Foundation  Life Insurance,70000,1
OH,Henry County,39069,Paramount Insurance Company,74313,15
OH,Henry County,39069,SummaCare,52664,6
OH,Highland County,39071,Aetna,67129,4
OH,Highland County,39071,Anthem Blue Cross and Blue Shield,29276,54
OH,Highland County,39071,CareSource,77552,22
OH,Highland County,39071,Freedom Life Insurance,68648,2
OH,Highland County,39071,National Foundation  Life Insurance,70000,1
OH,Highland County,39071,SummaCare,52664,6
OH,Hocking County,39073,Aetna,67129,4
OH,Hocking County,39073,Anthem Blue Cross and Blue Shield,29276,54
OH,Hocking County,39073,Freedom Life Insurance,68648,2
OH,Hocking County,39073,National Foundation  Life Insurance,70000,1
OH,Hocking County,39073,SummaCare,52664,6
OH,Holmes County,39075,Aetna,67129,4
OH,Holmes County,39075,Anthem Blue Cross and Blue Shield,29276,54
OH,Holmes County,39075,Freedom Life Insurance,68648,2
OH,Holmes County,39075,National Foundation  Life Insurance,70000,1
OH,Holmes County,39075,SummaCare,52664,6
OH,Huron County,39077,Aetna,67129,4
OH,Huron County,39077,Anthem Blue Cross and Blue Shield,29276,54
OH,Huron County,39077,Freedom Life Insurance,68648,2
OH,Huron County,39077,National Foundation  Life Insurance,70000,1
OH,Huron County,39077,Paramount Insurance Company,74313,15
OH,Huron County,39077,SummaCare,52664,6
OH,Jackson County,39079,Aetna,67129,4
OH,Jackson County,39079,Anthem Blue Cross and Blue Shield,29276,54
OH,Jackson County,39079,Freedom Life Insurance,68648,2
OH,Jackson County,39079,National Foundation  Life Insurance,70000,1
OH,Jackson County,39079,SummaCare,52664,6
OH,Jefferson County,39081,Aetna,67129,4
OH,Jefferson County,39081,Anthem Blue Cross and Blue Shield,29276,54
OH,Jefferson County,39081,CareSource,77552,22
OH,Jefferson County,39081,Freedom Life Insurance,68648,2
OH,Jefferson County,39081,National Foundation  Life Insurance,70000,1
OH,Jefferson County,39081,SummaCare,52664,6
OH,Knox County,39083,Aetna,67129,4
OH,Knox County,39083,Anthem Blue Cross and Blue Shield,29276,54
OH,Knox County,39083,Freedom Life Insurance,68648,2
OH,Knox County,39083,National Foundation  Life Insurance,70000,1
OH,Knox County,39083,SummaCare,52664,6
OH,Lake County,39085,Aetna,67129,4
OH,Lake County,39085,Ambetter from Buckeye Health Plan,41047,45
OH,Lake County,39085,Anthem Blue Cross and Blue Shield,29276,54
OH,Lake County,39085,CareSource,77552,22
OH,Lake County,39085,Freedom Life Insurance,68648,2
OH,Lake County,39085,Medical Mutual,80627,7
OH,Lake County,39085,MedMutual,99969,17
OH,Lake County,39085,Molina Marketplace,64353,11
OH,Lake County,39085,National Foundation  Life Insurance,70000,1
OH,Lake County,39085,SummaCare,52664,6
OH,Lawrence County,39087,Aetna,67129,4
OH,Lawrence County,39087,Anthem Blue Cross and Blue Shield,29276,54
OH,Lawrence County,39087,Freedom Life Insurance,68648,2
OH,Lawrence County,39087,National Foundation  Life Insurance,70000,1
OH,Lawrence County,39087,SummaCare,52664,6
OH,Licking County,39089,Aetna,67129,4
OH,Licking County,39089,Anthem Blue Cross and Blue Shield,29276,54
OH,Licking County,39089,CareSource,77552,22
OH,Licking County,39089,Freedom Life Insurance,68648,2
OH,Licking County,39089,MedMutual,99969,17
OH,Licking County,39089,Molina Marketplace,64353,9
OH,Licking County,39089,National Foundation  Life Insurance,70000,1
OH,Licking County,39089,SummaCare,52664,6
OH,Logan County,39091,Aetna,67129,4
OH,Logan County,39091,Anthem Blue Cross and Blue Shield,29276,54
OH,Logan County,39091,Freedom Life Insurance,68648,2
OH,Logan County,39091,National Foundation  Life Insurance,70000,1
OH,Logan County,39091,SummaCare,52664,6
OH,Lorain County,39093,Aetna,67129,4
OH,Lorain County,39093,Ambetter from Buckeye Health Plan,41047,45
OH,Lorain County,39093,Anthem Blue Cross and Blue Shield,29276,54
OH,Lorain County,39093,CareSource,77552,22
OH,Lorain County,39093,Freedom Life Insurance,68648,2
OH,Lorain County,39093,Medical Mutual,80627,7
OH,Lorain County,39093,MedMutual,99969,17
OH,Lorain County,39093,Molina Marketplace,64353,11
OH,Lorain County,39093,National Foundation  Life Insurance,70000,1
OH,Lorain County,39093,SummaCare,52664,6
OH,Lucas County,39095,Aetna,67129,4
OH,Lucas County,39095,Ambetter from Buckeye Health Plan,41047,45
OH,Lucas County,39095,Anthem Blue Cross and Blue Shield,29276,54
OH,Lucas County,39095,CareSource,77552,22
OH,Lucas County,39095,Freedom Life Insurance,68648,2
OH,Lucas County,39095,Medical Mutual,23340,34
OH,Lucas County,39095,Molina Marketplace,64353,11
OH,Lucas County,39095,National Foundation  Life Insurance,70000,1
OH,Lucas County,39095,Paramount Insurance Company,74313,15
OH,Lucas County,39095,SummaCare,52664,6
OH,Madison County,39097,Aetna,67129,4
OH,Madison County,39097,Anthem Blue Cross and Blue Shield,29276,54
OH,Madison County,39097,CareSource,77552,22
OH,Madison County,39097,Freedom Life Insurance,68648,2
OH,Madison County,39097,Molina Marketplace,64353,9
OH,Madison County,39097,National Foundation  Life Insurance,70000,1
OH,Madison County,39097,SummaCare,52664,6
OH,Mahoning County,39099,Aetna,67129,4
OH,Mahoning County,39099,Anthem Blue Cross and Blue Shield,29276,54
OH,Mahoning County,39099,CareSource,77552,22
OH,Mahoning County,39099,Freedom Life Insurance,68648,2
OH,Mahoning County,39099,MedMutual,99969,17
OH,Mahoning County,39099,Molina Marketplace,64353,11
OH,Mahoning County,39099,National Foundation  Life Insurance,70000,1
OH,Mahoning County,39099,SummaCare,52664,6
OH,Marion County,39101,Aetna,67129,4
OH,Marion County,39101,Anthem Blue Cross and Blue Shield,29276,54
OH,Marion County,39101,Freedom Life Insurance,68648,2
OH,Marion County,39101,MedMutual,99969,17
OH,Marion County,39101,National Foundation  Life Insurance,70000,1
OH,Marion County,39101,SummaCare,52664,6
OH,Medina County,39103,Aetna,67129,4
OH,Medina County,39103,Ambetter from Buckeye Health Plan,41047,4
OH,Medina County,39103,Anthem Blue Cross and Blue Shield,29276,54
OH,Medina County,39103,CareSource,77552,22
OH,Medina County,39103,Freedom Life Insurance,68648,2
OH,Medina County,39103,Medical Mutual,80627,7
OH,Medina County,39103,MedMutual,99969,17
OH,Medina County,39103,National Foundation  Life Insurance,70000,1
OH,Medina County,39103,SummaCare,52664,23
OH,Meigs County,39105,Aetna,67129,4
OH,Meigs County,39105,Anthem Blue Cross and Blue Shield,29276,54
OH,Meigs County,39105,CareSource,77552,22
OH,Meigs County,39105,Freedom Life Insurance,68648,2
OH,Meigs County,39105,National Foundation  Life Insurance,70000,1
OH,Meigs County,39105,SummaCare,52664,6
OH,Mercer County,39107,Aetna,67129,4
OH,Mercer County,39107,Ambetter from Buckeye Health Plan,41047,4
OH,Mercer County,39107,Anthem Blue Cross and Blue Shield,29276,54
OH,Mercer County,39107,Freedom Life Insurance,68648,2
OH,Mercer County,39107,National Foundation  Life Insurance,70000,1
OH,Mercer County,39107,SummaCare,52664,6
OH,Miami County,39109,Aetna,67129,4
OH,Miami County,39109,Ambetter from Buckeye Health Plan,41047,4
OH,Miami County,39109,Anthem Blue Cross and Blue Shield,29276,54
OH,Miami County,39109,CareSource,77552,22
OH,Miami County,39109,Freedom Life Insurance,68648,2
OH,Miami County,39109,Humana,66083,10
OH,Miami County,39109,National Foundation  Life Insurance,70000,1
OH,Miami County,39109,Premier Health Plan,26734,35
OH,Miami County,39109,SummaCare,52664,6
OH,Monroe County,39111,Aetna,67129,4
OH,Monroe County,39111,Anthem Blue Cross and Blue Shield,29276,54
OH,Monroe County,39111,CareSource,77552,22
OH,Monroe County,39111,Freedom Life Insurance,68648,2
OH,Monroe County,39111,National Foundation  Life Insurance,70000,1
OH,Monroe County,39111,SummaCare,52664,6
OH,Montgomery County,39113,Aetna,67129,4
OH,Montgomery County,39113,Ambetter from Buckeye Health Plan,41047,45
OH,Montgomery County,39113,Anthem Blue Cross and Blue Shield,29276,54
OH,Montgomery County,39113,CareSource,77552,22
OH,Montgomery County,39113,Freedom Life Insurance,68648,2
OH,Montgomery County,39113,Humana,66083,10
OH,Montgomery County,39113,Molina Marketplace,64353,11
OH,Montgomery County,39113,National Foundation  Life Insurance,70000,1
OH,Montgomery County,39113,Premier Health Plan,26734,35
OH,Montgomery County,39113,SummaCare,52664,6
OH,Morgan County,39115,Aetna,67129,4
OH,Morgan County,39115,Anthem Blue Cross and Blue Shield,29276,54
OH,Morgan County,39115,Freedom Life Insurance,68648,2
OH,Morgan County,39115,National Foundation  Life Insurance,70000,1
OH,Morgan County,39115,SummaCare,52664,6
OH,Morrow County,39117,Aetna,67129,4
OH,Morrow County,39117,Anthem Blue Cross and Blue Shield,29276,54
OH,Morrow County,39117,CareSource,77552,22
OH,Morrow County,39117,Freedom Life Insurance,68648,2
